#NSGA2
popsize 50
maxGen 100
numVar 2
numObj 2
numCons 2
stateFieldNames	currentGen	evaluateCount	totalTime	firstFrontCount	frontCount	avgEvalTime	
#end


#Generation 1 / 100
currentGen	1
evaluateCount	50
totalTime	8.23731
firstFrontCount	5
frontCount	32
avgEvalTime	3.52214e-05
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.564993	1	0.564993	3.53986	-0.0849397	-3.08494	
0.510607	2	0.510607	5.87536	-0.595463	-1.59546	
0.641903	1	0.641903	3.11574	-0.777128	-3.77713	
0.474434	2	0.474434	6.32333	-0.269905	-1.26991	
0.698609	0	0.698609	1.43142	-0.287481	-5.28748	
0.450238	2	0.450238	6.66315	-0.052139	-1.05214	
0.489307	2	0.489307	6.13112	-0.40376	-1.40376	
0.495306	2	0.495306	6.05686	-0.457753	-1.45775	
0.496611	2	0.496611	6.04095	-0.469495	-1.4695	
0.456351	2	0.456351	6.57388	-0.107162	-1.10716	
0.469709	2	0.469709	6.38694	-0.227379	-1.22738	
0.681713	0	0.681713	1.46689	-0.135413	-5.13541	
0.474434	2	0.474434	6.32333	-0.269905	-1.26991	
0.560265	1	0.560265	3.56974	-0.0423832	-3.04238	
0.726193	0	0.726193	1.37705	-0.535734	-5.53573	
0.461718	2	0.461718	6.49747	-0.155461	-1.15546	
0.488005	2	0.488005	6.14748	-0.392041	-1.39204	
0.724191	0	0.724191	1.38085	-0.51772	-5.51772	
0.46826	2	0.46826	6.40669	-0.214343	-1.21434	
0.703994	0	0.703994	1.42047	-0.335947	-5.33595	
0.602598	1	0.602598	3.31896	-0.423386	-3.42339	
0.483885	2	0.483885	6.19981	-0.354969	-1.35497	
0.564666	1	0.564666	3.54192	-0.0819913	-3.08199	
0.458079	2	0.458079	6.5491	-0.122707	-1.12271	



#Generation 54 / 100
currentGen	54
evaluateCount	2700
totalTime	23.682
firstFrontCount	50
frontCount	1
avgEvalTime	1.82505e-05
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.4445	2	0.4445	6.74916	-0.000498385	-1.0005	
0.732816	0	0.732816	1.3646	-0.595345	-5.59534	
0.4445	2	0.4445	6.74916	-0.000498385	-1.0005	
0.557254	1	0.557254	3.58903	-0.0152819	-3.01528	
0.555869	2	0.555869	5.39696	-1.00282	-2.00282	
0.656932	1	0.656932	3.04446	-0.912384	-3.91238	
0.667844	0	0.667844	1.49736	-0.0105974	-5.0106	
0.681713	0	0.681713	1.46689	-0.135413	-5.13541	
0.716653	0	0.716653	1.39538	-0.449877	-5.44988	
0.489307	2	0.489307	6.13112	-0.40376	-1.40376	
0.586823	1	0.586823	3.40818	-0.281409	-3.28141	
0.635623	1	0.635623	3.14652	-0.72061	-3.72061	
0.456351	2	0.456351	6.57388	-0.107162	-1.10716	
0.566519	1	0.566519	3.53033	-0.098675	-3.09868	
0.620945	1	0.620945	3.2209	-0.588508	-3.58851	
0.615836	1	0.615836	3.24762	-0.54252	-3.54252	
0.521959	2	0.521959	5.74757	-0.697634	-1.69763	
0.478531	2	0.478531	6.26919	-0.306779	-1.30678	
0.604471	1	0.604471	3.30868	-0.440238	-3.44024	
0.503269	2	0.503269	5.96103	-0.52942	-1.52942	
0.572909	1	0.572909	3.49096	-0.156179	-3.15618	
0.548913	2	0.548913	5.46535	-0.940217	-1.94022	
0.534964	2	0.534964	5.60785	-0.81468	-1.81468	
0.594737	1	0.594737	3.36283	-0.352632	-3.35263	
0.503269	2	0.503269	5.96103	-0.52942	-1.52942	
0.542626	2	0.542626	5.52867	-0.883636	-1.88364	
0.645088	1	0.645088	3.10035	-0.805793	-3.80579	
0.46826	2	0.46826	6.40669	-0.214343	-1.21434	
0.476267	2	0.476267	6.29899	-0.286402	-1.2864	
0.668089	0	0.668089	1.49681	-0.0128001	-5.0128	
0.510607	2	0.510607	5.87536	-0.595463	-1.59546	
0.552129	2	0.552129	5.43351	-0.969163	-1.96916	
0.572909	1	0.572909	3.49096	-0.156179	-3.15618	
0.469709	2	0.469709	6.38694	-0.227379	-1.22738	
0.592651	1	0.592651	3.37467	-0.333855	-3.33386	
0.602538	1	0.602538	3.31929	-0.422843	-3.42284	
0.640628	1	0.640628	3.12194	-0.765648	-3.76565	
0.678747	0	0.678747	1.4733	-0.108722	-5.10872	
0.512611	2	0.512611	5.85239	-0.613497	-1.6135	
0.450321	2	0.450321	6.66191	-0.0528905	-1.05289	
0.527941	2	0.527941	5.68246	-0.751466	-1.75147	
0.445476	2	0.445476	6.73437	-0.00928477	-1.00928	
0.726193	0	0.726193	1.37705	-0.535734	-5.53573	
0.724191	0	0.724191	1.38085	-0.51772	-5.51772	
0.540982	2	0.540982	5.54547	-0.868842	-1.86884	
0.526179	2	0.526179	5.70148	-0.735611	-1.73561	
0.46826	2	0.46826	6.40669	-0.214343	-1.21434	
0.643472	1	0.643472	3.10814	-0.791248	-3.79125	
0.718143	0	0.718143	1.39248	-0.463288	-5.46329	
0.531651	2	0.531651	5.6428	-0.784861	-1.78486	



#Generation 55 / 100
currentGen	55
evaluateCount	2750
totalTime	23.9671
firstFrontCount	50
frontCount	1
avgEvalTime	5.7045e-05
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.444492	2	0.444492	6.74928	-0.000427076	-1.00043	
0.716653	0	0.716653	1.39538	-0.449877	-5.44988	
0.557254	1	0.557254	3.58903	-0.0152819	-3.01528	
0.556933	2	0.556933	5.38664	-1.0124	-2.0124	
0.659489	1	0.659489	3.03265	-0.9354	-3.9354	
0.667844	0	0.667844	1.49736	-0.0105974	-5.0106	
0.681713	0	0.681713	1.46689	-0.135413	-5.13541	
0.592651	1	0.592651	3.37467	-0.333855	-3.33386	
0.489307	2	0.489307	6.13112	-0.40376	-1.40376	
0.604471	1	0.604471	3.30868	-0.440238	-3.44024	
0.620945	1	0.620945	3.2209	-0.588508	-3.58851	
0.584777	1	0.584777	3.42011	-0.26299	-3.26299	
0.534864	2	0.534864	5.6089	-0.813779	-1.81378	
0.501195	2	0.501195	5.98569	-0.510756	-1.51076	
0.63426	1	0.63426	3.15328	-0.70834	-3.70834	
0.541441	2	0.541441	5.54077	-0.872973	-1.87297	
0.681713	0	0.681713	1.46689	-0.135413	-5.13541	
0.458294	2	0.458294	6.54602	-0.124644	-1.12464	
0.577799	1	0.577799	3.46141	-0.200195	-3.20019	
0.611342	1	0.611342	3.27149	-0.502074	-3.50207	
0.4821	2	0.4821	6.22278	-0.338898	-1.3389	
0.468022	2	0.468022	6.40996	-0.212194	-1.21219	
0.521959	2	0.521959	5.74757	-0.697634	-1.69763	
0.573374	1	0.573374	3.48812	-0.160366	-3.16037	
0.469709	2	0.469709	6.38694	-0.227379	-1.22738	
0.56336	1	0.56336	3.55013	-0.070236	-3.07024	
0.668089	0	0.668089	1.49681	-0.0128001	-5.0128	
0.64077	1	0.64077	3.12125	-0.766929	-3.76693	
0.54607	2	0.54607	5.4938	-0.914628	-1.91463	
0.652762	1	0.652762	3.0639	-0.874857	-3.87486	
0.552633	2	0.552633	5.42856	-0.973695	-1.97369	
0.51007	2	0.51007	5.88155	-0.590626	-1.59063	
0.478531	2	0.478531	6.26919	-0.306779	-1.30678	
0.519589	2	0.519589	5.7738	-0.676299	-1.6763	
0.534964	2	0.534964	5.60785	-0.81468	-1.81468	
0.647951	1	0.647951	3.08665	-0.831561	-3.83156	
0.568107	1	0.568107	3.52046	-0.112967	-3.11297	
0.635623	1	0.635623	3.14652	-0.72061	-3.72061	
0.453085	2	0.453085	6.62128	-0.077763	-1.07776	
0.512611	2	0.512611	5.85239	-0.613497	-1.6135	
0.503269	2	0.503269	5.96103	-0.52942	-1.52942	
0.555856	2	0.555856	5.39708	-1.00271	-2.00271	
0.478531	2	0.478531	6.26919	-0.306779	-1.30678	
0.521959	2	0.521959	5.74757	-0.697634	-1.69763	
0.615836	1	0.615836	3.24762	-0.54252	-3.54252	
0.615836	1	0.615836	3.24762	-0.54252	-3.54252	
0.446462	2	0.446462	6.7195	-0.0181571	-1.01816	
0.449414	2	0.449414	6.67536	-0.0447257	-1.04473	
0.450321	2	0.450321	6.66191	-0.0528905	-1.05289	
0.656932	1	0.656932	3.04446	-0.912384	-3.91238	



#Generation 56 / 100
currentGen	56
evaluateCount	2800
totalTime	24.2267
firstFrontCount	50
frontCount	1
avgEvalTime	2.60305e-05
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.719054	0	0.719054	1.39072	-0.471485	-5.47148	
0.444786	2	0.444786	6.74481	-0.00307578	-1.00308	
0.556116	1	0.556116	3.59637	-0.00504103	-3.00504	
0.555856	2	0.555856	5.39708	-1.00271	-2.00271	
0.659489	1	0.659489	3.03265	-0.9354	-3.9354	
0.667844	0	0.667844	1.49736	-0.0105974	-5.0106	
0.692456	0	0.692456	1.44414	-0.232104	-5.2321	
0.585521	1	0.585521	3.41576	-0.269685	-3.26968	
0.716653	0	0.716653	1.39538	-0.449877	-5.44988	
0.568107	1	0.568107	3.52046	-0.112967	-3.11297	
0.683371	0	0.683371	1.46333	-0.150341	-5.15034	
0.527294	2	0.527294	5.68942	-0.745648	-1.74565	
0.4821	2	0.4821	6.22278	-0.338898	-1.3389	
0.633959	1	0.633959	3.15478	-0.705635	-3.70564	
0.501195	2	0.501195	5.98569	-0.510756	-1.51076	
0.511243	2	0.511243	5.86805	-0.60119	-1.60119	
0.627798	1	0.627798	3.18574	-0.650186	-3.65019	
0.668089	0	0.668089	1.49681	-0.0128001	-5.0128	
0.472926	2	0.472926	6.34349	-0.256332	-1.25633	
0.449414	2	0.449414	6.67536	-0.0447257	-1.04473	
0.552633	2	0.552633	5.42856	-0.973695	-1.97369	
0.54607	2	0.54607	5.4938	-0.914628	-1.91463	
0.593825	1	0.593825	3.36799	-0.344429	-3.34443	
0.518907	2	0.518907	5.78138	-0.670161	-1.67016	
0.604471	1	0.604471	3.30868	-0.440238	-3.44024	
0.464058	2	0.464058	6.46471	-0.17652	-1.17652	
0.642971	1	0.642971	3.11056	-0.786743	-3.78674	
0.652558	1	0.652558	3.06486	-0.873018	-3.87302	
0.489307	2	0.489307	6.13112	-0.40376	-1.40376	
0.644229	1	0.644229	3.10449	-0.79806	-3.79806	
0.613935	1	0.613935	3.25768	-0.525411	-3.52541	
0.458081	2	0.458081	6.54906	-0.122729	-1.12273	
0.53449	2	0.53449	5.61283	-0.810411	-1.81041	
0.503966	2	0.503966	5.95279	-0.53569	-1.53569	
0.609173	1	0.609173	3.28314	-0.482555	-3.48256	
0.489012	2	0.489012	6.13481	-0.401111	-1.40111	
0.59156	1	0.59156	3.38089	-0.32404	-3.32404	
0.515919	2	0.515919	5.81487	-0.643269	-1.64327	
0.559981	1	0.559981	3.57155	-0.0398254	-3.03983	
0.541441	2	0.541441	5.54077	-0.872973	-1.87297	
0.620945	1	0.620945	3.2209	-0.588508	-3.58851	
0.542844	2	0.542844	5.52645	-0.885593	-1.88559	
0.537778	2	0.537778	5.57851	-0.84	-1.84	
0.446462	2	0.446462	6.7195	-0.0181571	-1.01816	
0.655684	1	0.655684	3.05025	-0.901158	-3.90116	
0.605489	1	0.605489	3.30311	-0.449403	-3.4494	
0.468022	2	0.468022	6.40996	-0.212194	-1.21219	
0.458294	2	0.458294	6.54602	-0.124644	-1.12464	
0.618203	1	0.618203	3.23519	-0.563824	-3.56382	
0.566372	1	0.566372	3.53125	-0.0973447	-3.09734	



#Generation 57 / 100
currentGen	57
evaluateCount	2850
totalTime	24.4731
firstFrontCount	50
frontCount	1
avgEvalTime	3.16496e-05
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.72477	0	0.72477	1.37975	-0.522931	-5.52293	
0.444786	2	0.444786	6.74481	-0.00307578	-1.00308	
0.556116	1	0.556116	3.59637	-0.00504103	-3.00504	
0.552392	2	0.552392	5.43093	-0.971524	-1.97152	
0.659404	1	0.659404	3.03304	-0.934637	-3.93464	
0.667844	0	0.667844	1.49736	-0.0105974	-5.0106	
0.531289	2	0.531289	5.64664	-0.781604	-1.7816	
0.54607	2	0.54607	5.4938	-0.914628	-1.91463	
0.652866	1	0.652866	3.06342	-0.87579	-3.87579	
0.449414	2	0.449414	6.67536	-0.0447257	-1.04473	
0.709774	0	0.709774	1.4089	-0.387968	-5.38797	
0.512429	2	0.512429	5.85447	-0.61186	-1.61186	
0.638936	1	0.638936	3.1302	-0.750422	-3.75042	
0.579126	1	0.579126	3.45348	-0.212136	-3.21214	
0.60623	1	0.60623	3.29908	-0.456069	-3.45607	
0.683371	0	0.683371	1.46333	-0.150341	-5.15034	
0.692543	0	0.692543	1.44395	-0.232887	-5.23289	
0.464058	2	0.464058	6.46471	-0.17652	-1.17652	
0.527294	2	0.527294	5.68942	-0.745648	-1.74565	
0.500782	2	0.500782	5.99063	-0.507036	-1.50704	
0.668089	0	0.668089	1.49681	-0.0128001	-5.0128	
0.472926	2	0.472926	6.34349	-0.256332	-1.25633	
0.593825	1	0.593825	3.36799	-0.344429	-3.34443	
0.464058	2	0.464058	6.46471	-0.17652	-1.17652	
0.570444	1	0.570444	3.50604	-0.133996	-3.134	
0.627798	1	0.627798	3.18574	-0.650186	-3.65019	
0.475917	2	0.475917	6.30362	-0.283252	-1.28325	
0.489012	2	0.489012	6.13481	-0.401111	-1.40111	
0.619885	1	0.619885	3.2264	-0.578966	-3.57897	
0.527294	2	0.527294	5.68942	-0.745648	-1.74565	
0.624166	1	0.624166	3.20428	-0.617492	-3.61749	
0.593825	1	0.593825	3.36799	-0.344429	-3.34443	
0.609173	1	0.609173	3.28314	-0.482555	-3.48256	
0.549068	2	0.549068	5.46381	-0.941608	-1.94161	
0.488076	2	0.488076	6.14658	-0.392686	-1.39269	
0.587586	1	0.587586	3.40376	-0.288272	-3.28827	
0.613935	1	0.613935	3.25768	-0.525411	-3.52541	
0.4821	2	0.4821	6.22278	-0.338898	-1.3389	
0.4821	2	0.4821	6.22278	-0.338898	-1.3389	
0.687236	0	0.687236	1.4551	-0.185122	-5.18512	
0.6157	1	0.6157	3.24834	-0.541296	-3.5413	
0.585521	1	0.585521	3.41576	-0.269685	-3.26968	
0.559981	1	0.559981	3.57155	-0.0398254	-3.03983	
0.633959	1	0.633959	3.15478	-0.705635	-3.70564	
0.56577	1	0.56577	3.535	-0.0919323	-3.09193	
0.569129	1	0.569129	3.51414	-0.122162	-3.12216	
0.636133	1	0.636133	3.144	-0.725196	-3.7252	
0.716653	0	0.716653	1.39538	-0.449877	-5.44988	
0.564427	1	0.564427	3.54342	-0.07984	-3.07984	
0.561227	1	0.561227	3.56362	-0.0510421	-3.05104	



#Generation 58 / 100
currentGen	58
evaluateCount	2900
totalTime	24.7235
firstFrontCount	50
frontCount	1
avgEvalTime	2.81074e-05
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.733335	0	0.733335	1.36363	-0.600019	-5.60002	
0.444786	2	0.444786	6.74481	-0.00307578	-1.00308	
0.444786	2	0.444786	6.74481	-0.00307578	-1.00308	
0.556116	1	0.556116	3.59637	-0.00504103	-3.00504	
0.552392	2	0.552392	5.43093	-0.971524	-1.97152	
0.668089	0	0.668089	1.49681	-0.0128001	-5.0128	
0.659404	1	0.659404	3.03304	-0.934637	-3.93464	
0.687023	0	0.687023	1.45556	-0.183204	-5.1832	
0.708807	0	0.708807	1.41082	-0.379261	-5.37926	
0.558287	1	0.558287	3.58239	-0.0245788	-3.02458	
0.577911	1	0.577911	3.46074	-0.201196	-3.2012	
0.545785	2	0.545785	5.49667	-0.912068	-1.91207	
0.599109	1	0.599109	3.33829	-0.391979	-3.39198	
0.654846	1	0.654846	3.05415	-0.893613	-3.89361	
0.475917	2	0.475917	6.30362	-0.283252	-1.28325	
0.63922	1	0.63922	3.12881	-0.752982	-3.75298	
0.627639	1	0.627639	3.18654	-0.648754	-3.64875	
0.586985	1	0.586985	3.40724	-0.282868	-3.28287	
0.67765	0	0.67765	1.47569	-0.0988486	-5.09885	
0.461887	2	0.461887	6.4951	-0.156982	-1.15698	
0.619885	1	0.619885	3.2264	-0.578966	-3.57897	
0.464058	2	0.464058	6.46471	-0.17652	-1.17652	
0.51945	2	0.51945	5.77534	-0.675046	-1.67505	
0.4821	2	0.4821	6.22278	-0.338898	-1.3389	
0.505907	2	0.505907	5.92994	-0.553165	-1.55317	
0.493273	2	0.493273	6.08183	-0.439454	-1.43945	
0.489012	2	0.489012	6.13481	-0.401111	-1.40111	
0.531289	2	0.531289	5.64664	-0.781604	-1.7816	
0.449414	2	0.449414	6.67536	-0.0447257	-1.04473	
0.613025	1	0.613025	3.26251	-0.517221	-3.51722	
0.636133	1	0.636133	3.144	-0.725196	-3.7252	
0.526292	2	0.526292	5.70026	-0.736627	-1.73663	
0.717725	0	0.717725	1.39329	-0.459524	-5.45952	
0.549387	2	0.549387	5.46063	-0.944482	-1.94448	
0.51385	2	0.51385	5.83828	-0.624647	-1.62465	
0.60623	1	0.60623	3.29908	-0.456069	-3.45607	
0.500782	2	0.500782	5.99063	-0.507036	-1.50704	
0.449414	2	0.449414	6.67536	-0.0447257	-1.04473	
0.500782	2	0.500782	5.99063	-0.507036	-1.50704	
0.531289	2	0.531289	5.64664	-0.781604	-1.7816	
0.726784	0	0.726784	1.37592	-0.541056	-5.54106	
0.512429	2	0.512429	5.85447	-0.61186	-1.61186	
0.527294	2	0.527294	5.68942	-0.745648	-1.74565	
0.720506	0	0.720506	1.38791	-0.484554	-5.48455	
0.583768	1	0.583768	3.42602	-0.253909	-3.25391	
0.552392	2	0.552392	5.43093	-0.971524	-1.97152	
0.531005	2	0.531005	5.64967	-0.779043	-1.77904	
0.579126	1	0.579126	3.45348	-0.212136	-3.21214	
0.609173	1	0.609173	3.28314	-0.482555	-3.48256	
0.583778	1	0.583778	3.42596	-0.254006	-3.25401	



#Generation 59 / 100
currentGen	59
evaluateCount	2950
totalTime	24.9809
firstFrontCount	50
frontCount	1
avgEvalTime	3.22934e-05
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.733335	0	0.733335	1.36363	-0.600019	-5.60002	
0.444449	2	0.444449	6.74993	-4.00898e-05	-1.00004	
0.733335	0	0.733335	1.36363	-0.600019	-5.60002	
0.552333	2	0.552333	5.4315	-0.970999	-1.971	
0.556116	1	0.556116	3.59637	-0.00504103	-3.00504	
0.65348	1	0.65348	3.06054	-0.881323	-3.88132	
0.666984	0	0.666984	1.49929	-0.00285519	-5.00286	
0.572409	1	0.572409	3.49401	-0.151681	-3.15168	
0.610719	1	0.610719	3.27483	-0.496467	-3.49647	
0.495776	2	0.495776	6.05112	-0.461987	-1.46199	
0.512429	2	0.512429	5.85447	-0.61186	-1.61186	
0.527294	2	0.527294	5.68942	-0.745648	-1.74565	
0.542352	2	0.542352	5.53147	-0.881166	-1.88117	
0.626013	1	0.626013	3.19482	-0.634115	-3.63412	
0.558287	1	0.558287	3.58239	-0.0245788	-3.02458	
0.514707	2	0.514707	5.82856	-0.632362	-1.63236	
0.683808	0	0.683808	1.4624	-0.154268	-5.15427	
0.720336	0	0.720336	1.38824	-0.48302	-5.48302	
0.545844	2	0.545844	5.49608	-0.912594	-1.91259	
0.668089	0	0.668089	1.49681	-0.0128001	-5.0128	
0.63922	1	0.63922	3.12881	-0.752982	-3.75298	
0.489012	2	0.489012	6.13481	-0.401111	-1.40111	
0.531289	2	0.531289	5.64664	-0.781604	-1.7816	
0.647814	1	0.647814	3.08731	-0.830326	-3.83033	
0.698296	0	0.698296	1.43206	-0.284667	-5.28467	
0.708807	0	0.708807	1.41082	-0.379261	-5.37926	
0.693758	0	0.693758	1.44142	-0.243825	-5.24383	
0.551787	2	0.551787	5.43688	-0.966086	-1.96609	
0.451881	2	0.451881	6.63891	-0.0669322	-1.06693	
0.643524	1	0.643524	3.10789	-0.791717	-3.79172	
0.531289	2	0.531289	5.64664	-0.781604	-1.7816	
0.46939	2	0.46939	6.39127	-0.224514	-1.22451	
0.458146	2	0.458146	6.54814	-0.12331	-1.12331	
0.615979	1	0.615979	3.24687	-0.543808	-3.54381	
0.714801	0	0.714801	1.39899	-0.433211	-5.43321	
0.457389	2	0.457389	6.55897	-0.116503	-1.1165	
0.464058	2	0.464058	6.46471	-0.17652	-1.17652	
0.4821	2	0.4821	6.22278	-0.338898	-1.3389	
0.621775	1	0.621775	3.2166	-0.595976	-3.59598	
0.47267	2	0.47267	6.34692	-0.254033	-1.25403	
0.465556	2	0.465556	6.44391	-0.190001	-1.19	
0.613025	1	0.613025	3.26251	-0.517221	-3.51722	
0.687389	0	0.687389	1.45478	-0.186504	-5.1865	
0.445503	2	0.445503	6.73397	-0.00952293	-1.00952	
0.479177	2	0.479177	6.26073	-0.312596	-1.3126	
0.449414	2	0.449414	6.67536	-0.0447257	-1.04473	
0.491756	2	0.491756	6.10058	-0.425808	-1.42581	
0.639983	1	0.639983	3.12508	-0.759848	-3.75985	
0.4821	2	0.4821	6.22278	-0.338898	-1.3389	
0.710967	0	0.710967	1.40654	-0.398699	-5.3987	



#Generation 60 / 100
currentGen	60
evaluateCount	3000
totalTime	25.2531
firstFrontCount	50
frontCount	1
avgEvalTime	3.00757e-05
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.733335	0	0.733335	1.36363	-0.600019	-5.60002	
0.446111	2	0.446111	6.72479	-0.0149964	-1.015	
0.733335	0	0.733335	1.36363	-0.600019	-5.60002	
0.556625	1	0.556625	3.59309	-0.00962249	-3.00962	
0.551787	2	0.551787	5.43688	-0.966086	-1.96609	
0.65348	1	0.65348	3.06054	-0.881323	-3.88132	
0.666984	0	0.666984	1.49929	-0.00285519	-5.00286	
0.598328	1	0.598328	3.34265	-0.384954	-3.38495	
0.582206	1	0.582206	3.43521	-0.239856	-3.23986	
0.512429	2	0.512429	5.85447	-0.61186	-1.61186	
0.626704	1	0.626704	3.1913	-0.640337	-3.64034	
0.527294	2	0.527294	5.68942	-0.745648	-1.74565	
0.615979	1	0.615979	3.24687	-0.543808	-3.54381	
0.491756	2	0.491756	6.10058	-0.425808	-1.42581	
0.680569	0	0.680569	1.46936	-0.125117	-5.12512	
0.495776	2	0.495776	6.05112	-0.461987	-1.46199	
0.563837	1	0.563837	3.54713	-0.074531	-3.07453	
0.636272	1	0.636272	3.14331	-0.726449	-3.72645	
0.53923	2	0.53923	5.56349	-0.853069	-1.85307	
0.4821	2	0.4821	6.22278	-0.338898	-1.3389	
0.531289	2	0.531289	5.64664	-0.781604	-1.7816	
0.647814	1	0.647814	3.08731	-0.830326	-3.83033	
0.610719	1	0.610719	3.27483	-0.496467	-3.49647	
0.514707	2	0.514707	5.82856	-0.632362	-1.63236	
0.712596	0	0.712596	1.40332	-0.413361	-5.41336	
0.669978	0	0.669978	1.49259	-0.0298003	-5.0298	
0.723345	0	0.723345	1.38247	-0.510108	-5.51011	
0.575642	1	0.575642	3.47438	-0.180779	-3.18078	
0.688695	0	0.688695	1.45202	-0.198256	-5.19826	
0.639973	1	0.639973	3.12513	-0.759753	-3.75975	
0.479177	2	0.479177	6.26073	-0.312596	-1.3126	
0.560469	1	0.560469	3.56844	-0.044225	-3.04423	
0.546499	2	0.546499	5.48949	-0.918487	-1.91849	
0.610719	1	0.610719	3.27483	-0.496467	-3.49647	
0.458503	2	0.458503	6.54303	-0.126527	-1.12653	
0.698296	0	0.698296	1.43206	-0.284667	-5.28467	
0.726723	0	0.726723	1.37604	-0.540507	-5.54051	
0.572409	1	0.572409	3.49401	-0.151681	-3.15168	
0.551787	2	0.551787	5.43688	-0.966086	-1.96609	
0.686233	0	0.686233	1.45723	-0.176095	-5.1761	
0.708807	0	0.708807	1.41082	-0.379261	-5.37926	
0.514707	2	0.514707	5.82856	-0.632362	-1.63236	
0.455159	2	0.455159	6.59111	-0.0964294	-1.09643	
0.449921	2	0.449921	6.66784	-0.0492877	-1.04929	
0.542352	2	0.542352	5.53147	-0.881166	-1.88117	
0.451518	2	0.451518	6.64425	-0.0636646	-1.06366	
0.465556	2	0.465556	6.44391	-0.190001	-1.19	
0.70406	0	0.70406	1.42033	-0.33654	-5.33654	
0.495776	2	0.495776	6.05112	-0.461987	-1.46199	
0.47267	2	0.47267	6.34692	-0.254033	-1.25403	



#Generation 61 / 100
currentGen	61
evaluateCount	3050
totalTime	25.4904
firstFrontCount	50
frontCount	1
avgEvalTime	2.89884e-05
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.446214	2	0.446214	6.72323	-0.0159283	-1.01593	
0.733067	0	0.733067	1.36413	-0.597603	-5.5976	
0.552185	2	0.552185	5.43296	-0.969664	-1.96966	
0.556625	1	0.556625	3.59309	-0.00962249	-3.00962	
0.653365	1	0.653365	3.06108	-0.880282	-3.88028	
0.666984	0	0.666984	1.49929	-0.00285519	-5.00286	
0.579174	1	0.579174	3.45319	-0.21257	-3.21257	
0.595862	1	0.595862	3.35648	-0.362759	-3.36276	
0.542352	2	0.542352	5.53147	-0.881166	-1.88117	
0.527294	2	0.527294	5.68942	-0.745648	-1.74565	
0.514259	2	0.514259	5.83364	-0.628328	-1.62833	
0.647814	1	0.647814	3.08731	-0.830326	-3.83033	
0.499551	2	0.499551	6.00539	-0.495961	-1.49596	
0.615193	1	0.615193	3.25101	-0.536736	-3.53674	
0.51081	2	0.51081	5.87303	-0.597288	-1.59729	
0.563837	1	0.563837	3.54713	-0.074531	-3.07453	
0.531289	2	0.531289	5.64664	-0.781604	-1.7816	
0.479502	2	0.479502	6.2565	-0.315515	-1.31551	
0.49174	2	0.49174	6.10079	-0.425657	-1.42566	
0.455159	2	0.455159	6.59111	-0.0964294	-1.09643	
0.468572	2	0.468572	6.40243	-0.217151	-1.21715	
0.624541	1	0.624541	3.20235	-0.620872	-3.62087	
0.609265	1	0.609265	3.28264	-0.483385	-3.48339	
0.688811	0	0.688811	1.45178	-0.199297	-5.1993	
0.636272	1	0.636272	3.14331	-0.726449	-3.72645	
0.694751	0	0.694751	1.43937	-0.252756	-5.25276	
0.629225	1	0.629225	3.17851	-0.663024	-3.66302	
0.72252	0	0.72252	1.38404	-0.502681	-5.50268	
0.57186	1	0.57186	3.49736	-0.146744	-3.14674	
0.546499	2	0.546499	5.48949	-0.918487	-1.91849	
0.672292	0	0.672292	1.48745	-0.0506309	-5.05063	
0.458503	2	0.458503	6.54303	-0.126527	-1.12653	
0.636272	1	0.636272	3.14331	-0.726449	-3.72645	
0.572409	1	0.572409	3.49401	-0.151681	-3.15168	
0.558835	1	0.558835	3.57888	-0.0295108	-3.02951	
0.730278	0	0.730278	1.36934	-0.572499	-5.5725	
0.702139	0	0.702139	1.42422	-0.319249	-5.31925	
0.479177	2	0.479177	6.26073	-0.312596	-1.3126	
0.603907	1	0.603907	3.31177	-0.435166	-3.43517	
0.680569	0	0.680569	1.46936	-0.125117	-5.12512	
0.472687	2	0.472687	6.34669	-0.254183	-1.25418	
0.717142	0	0.717142	1.39442	-0.454282	-5.45428	
0.680877	0	0.680877	1.46869	-0.127892	-5.12789	
0.549739	2	0.549739	5.45713	-0.947654	-1.94765	
0.70406	0	0.70406	1.42033	-0.33654	-5.33654	
0.712596	0	0.712596	1.40332	-0.413361	-5.41336	
0.602311	1	0.602311	3.32054	-0.420802	-3.4208	
0.556625	1	0.556625	3.59309	-0.00962249	-3.00962	
0.529596	2	0.529596	5.6647	-0.766364	-1.76636	
0.66967	0	0.66967	1.49327	-0.027026	-5.02703	



#Generation 62 / 100
currentGen	62
evaluateCount	3100
totalTime	25.731
firstFrontCount	49
frontCount	2
avgEvalTime	3.21801e-05
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.733067	0	0.733067	1.36413	-0.597603	-5.5976	
0.445296	2	0.445296	6.73709	-0.0076642	-1.00766	
