#NSGA2
popsize 50
maxGen 100
numVar 2
numObj 2
numCons 2
stateFieldNames	currentGen	evaluateCount	totalTime	firstFrontCount	frontCount	avgEvalTime	
#end


#Generation 1 / 100
currentGen	1
evaluateCount	50
totalTime	5.29766
firstFrontCount	5
frontCount	28
avgEvalTime	1.2783e-05
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	



#Generation 53 / 100
currentGen	53
evaluateCount	2650
totalTime	13.6694
firstFrontCount	50
frontCount	1
avgEvalTime	9.23735e-06
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.444514	2	0.444514	6.74895	-0.000622959	-1.00062	
0.681835	0	0.681835	1.46663	-0.136512	-5.13651	
0.555559	1	0.555559	3.59998	-3.0967e-05	-3.00003	
0.548416	2	0.548416	5.4703	-0.935744	-1.93574	
0.660232	1	0.660232	3.02924	-0.942088	-3.94209	
0.677474	0	0.677474	1.47607	-0.0972639	-5.09726	
0.478431	2	0.478431	6.27049	-0.305883	-1.30588	
0.490602	2	0.490602	6.11494	-0.415418	-1.41542	
0.512769	2	0.512769	5.85058	-0.614923	-1.61492	
0.469177	2	0.469177	6.39417	-0.222593	-1.22259	
0.626726	1	0.626726	3.19119	-0.640533	-3.64053	
0.453526	2	0.453526	6.61484	-0.0817323	-1.08173	
0.609167	1	0.609167	3.28317	-0.482499	-3.4825	
0.499842	2	0.499842	6.0019	-0.498578	-1.49858	
0.499842	2	0.499842	6.0019	-0.498578	-1.49858	
0.456604	2	0.456604	6.57025	-0.109434	-1.10943	
0.584037	1	0.584037	3.42444	-0.256329	-3.25633	
0.567003	1	0.567003	3.52732	-0.103024	-3.10302	
0.647689	1	0.647689	3.0879	-0.829198	-3.8292	
0.60779	1	0.60779	3.29061	-0.470107	-3.47011	
0.537531	2	0.537531	5.58107	-0.837781	-1.83778	
0.627735	1	0.627735	3.18606	-0.649618	-3.64962	
0.576878	1	0.576878	3.46694	-0.191905	-3.1919	
0.567578	1	0.567578	3.52375	-0.108201	-3.1082	
0.656367	1	0.656367	3.04708	-0.907302	-3.9073	
0.638279	1	0.638279	3.13343	-0.744509	-3.74451	
0.597861	1	0.597861	3.34526	-0.380745	-3.38074	
0.462475	2	0.462475	6.48684	-0.162272	-1.16227	
0.518498	2	0.518498	5.78595	-0.66648	-1.66648	
0.548416	2	0.548416	5.4703	-0.935744	-1.93574	
0.465655	2	0.465655	6.44253	-0.190898	-1.1909	
0.541685	2	0.541685	5.53827	-0.875169	-1.87517	
0.485307	2	0.485307	6.18165	-0.367767	-1.36777	
0.44464	2	0.44464	6.74703	-0.00175821	-1.00176	
0.529199	2	0.529199	5.66895	-0.76279	-1.76279	
0.577859	1	0.577859	3.46105	-0.200728	-3.20073	
0.677474	0	0.677474	1.47607	-0.0972639	-5.09726	
0.592059	1	0.592059	3.37804	-0.328535	-3.32853	
0.596554	1	0.596554	3.35259	-0.368986	-3.36899	
0.590442	1	0.590442	3.38729	-0.31398	-3.31398	
0.44464	2	0.44464	6.74703	-0.00175821	-1.00176	
0.484904	2	0.484904	6.18679	-0.364139	-1.36414	
0.514879	2	0.514879	5.82661	-0.633914	-1.63391	
0.522026	2	0.522026	5.74684	-0.698231	-1.69823	
0.532358	2	0.532358	5.63531	-0.79122	-1.79122	
0.543886	2	0.543886	5.51586	-0.894974	-1.89497	
0.46331	2	0.46331	6.47515	-0.16979	-1.16979	
0.526603	2	0.526603	5.69689	-0.739428	-1.73943	
0.533161	2	0.533161	5.62682	-0.798449	-1.79845	
0.643118	1	0.643118	3.10985	-0.788066	-3.78807	



#Generation 54 / 100
currentGen	54
evaluateCount	2700
totalTime	13.8093
firstFrontCount	48
frontCount	2
avgEvalTime	8.31361e-06
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.444514	2	0.444514	6.74895	-0.000622959	-1.00062	
0.681835	0	0.681835	1.46663	-0.136512	-5.13651	
0.444514	2	0.444514	6.74895	-0.000622959	-1.00062	
0.555559	1	0.555559	3.59998	-3.0967e-05	-3.00003	
0.556149	2	0.556149	5.39424	-1.00534	-2.00534	
0.662522	1	0.662522	3.01877	-0.9627	-3.9627	
0.677474	0	0.677474	1.47607	-0.0972639	-5.09726	
0.541685	2	0.541685	5.53827	-0.875169	-1.87517	
0.526812	2	0.526812	5.69463	-0.741305	-1.7413	
0.468441	2	0.468441	6.40423	-0.215966	-1.21597	
0.548416	2	0.548416	5.4703	-0.935744	-1.93574	
0.458932	2	0.458932	6.53692	-0.130384	-1.13038	
0.511449	2	0.511449	5.86569	-0.603039	-1.60304	
0.485307	2	0.485307	6.18165	-0.367767	-1.36777	
0.500157	2	0.500157	5.99812	-0.501413	-1.50141	
0.471794	2	0.471794	6.35871	-0.246145	-1.24614	
0.618304	1	0.618304	3.23465	-0.564739	-3.56474	
0.609167	1	0.609167	3.28317	-0.482499	-3.4825	
0.660232	1	0.660232	3.02924	-0.942088	-3.94209	
0.45143	2	0.45143	6.64555	-0.0628667	-1.06287	
0.594926	1	0.594926	3.36176	-0.354333	-3.35433	
0.495683	2	0.495683	6.05226	-0.461146	-1.46115	
0.638128	1	0.638128	3.13417	-0.743154	-3.74315	
0.647839	1	0.647839	3.08719	-0.830553	-3.83055	
0.598971	1	0.598971	3.33906	-0.390737	-3.39074	
0.585164	1	0.585164	3.41785	-0.266474	-3.26647	
0.572437	1	0.572437	3.49383	-0.151935	-3.15194	
0.558865	1	0.558865	3.57868	-0.0297885	-3.02979	
0.626726	1	0.626726	3.19119	-0.640533	-3.64053	
0.523813	2	0.523813	5.72723	-0.714321	-1.71432	
0.555936	2	0.555936	5.3963	-1.00343	-2.00343	
0.478927	2	0.478927	6.26401	-0.31034	-1.31034	
0.518811	2	0.518811	5.78245	-0.669303	-1.6693	
0.612624	1	0.612624	3.26464	-0.513618	-3.51362	
0.644371	1	0.644371	3.1038	-0.799337	-3.79934	
0.565277	1	0.565277	3.53809	-0.0874968	-3.0875	
0.631815	1	0.631815	3.16548	-0.686333	-3.68633	
0.516861	2	0.516861	5.80427	-0.651746	-1.65175	
0.456604	2	0.456604	6.57025	-0.109434	-1.10943	
0.490413	2	0.490413	6.11729	-0.413716	-1.41372	
0.578122	1	0.578122	3.45948	-0.203094	-3.20309	
0.584037	1	0.584037	3.42444	-0.256329	-3.25633	
0.579074	1	0.579074	3.45379	-0.211666	-3.21167	
0.478431	2	0.478431	6.27049	-0.305883	-1.30588	
0.567578	1	0.567578	3.52375	-0.108201	-3.1082	
0.499577	2	0.499577	6.00508	-0.496191	-1.49619	
0.629113	1	0.629113	3.17908	-0.662018	-3.66202	
0.677474	0	0.677474	1.47607	-0.0972639	-5.09726	
0.490602	2	0.490602	6.11494	-0.415418	-1.41542	
0.478431	2	0.478431	6.27049	-0.305883	-1.30588	



#Generation 55 / 100
currentGen	55
evaluateCount	2750
totalTime	13.9575
firstFrontCount	50
frontCount	1
avgEvalTime	8.2483e-06
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.681835	0	0.681835	1.46663	-0.136512	-5.13651	
0.444514	2	0.444514	6.74895	-0.000622959	-1.00062	
0.681835	0	0.681835	1.46663	-0.136512	-5.13651	
0.444514	2	0.444514	6.74895	-0.000622959	-1.00062	
0.550133	2	0.550133	5.45322	-0.951201	-1.9512	
0.555801	1	0.555801	3.59841	-0.00221221	-3.00221	
0.662522	1	0.662522	3.01877	-0.9627	-3.9627	
0.677336	0	0.677336	1.47637	-0.0960253	-5.09603	
0.528755	2	0.528755	5.6737	-0.758799	-1.7588	
0.474574	2	0.474574	6.32146	-0.271164	-1.27116	
0.500157	2	0.500157	5.99812	-0.501413	-1.50141	
0.456604	2	0.456604	6.57025	-0.109434	-1.10943	
0.518811	2	0.518811	5.78245	-0.669303	-1.6693	
0.594561	1	0.594561	3.36383	-0.351045	-3.35104	
0.583622	1	0.583622	3.42687	-0.252601	-3.2526	
0.609167	1	0.609167	3.28317	-0.482499	-3.4825	
0.468441	2	0.468441	6.40423	-0.215966	-1.21597	
0.660232	1	0.660232	3.02924	-0.942088	-3.94209	
0.541685	2	0.541685	5.53827	-0.875169	-1.87517	
0.468441	2	0.468441	6.40423	-0.215966	-1.21597	
0.565277	1	0.565277	3.53809	-0.0874968	-3.0875	
0.485307	2	0.485307	6.18165	-0.367767	-1.36777	
0.489669	2	0.489669	6.12658	-0.407025	-1.40702	
0.647839	1	0.647839	3.08719	-0.830553	-3.83055	
0.633161	1	0.633161	3.15875	-0.698451	-3.69845	
0.557341	1	0.557341	3.58847	-0.0160693	-3.01607	
0.493393	2	0.493393	6.08034	-0.44054	-1.44054	
0.511449	2	0.511449	5.86569	-0.603039	-1.60304	
0.541685	2	0.541685	5.53827	-0.875169	-1.87517	
0.485307	2	0.485307	6.18165	-0.367767	-1.36777	
0.626726	1	0.626726	3.19119	-0.640533	-3.64053	
0.579797	1	0.579797	3.44948	-0.218172	-3.21817	
0.516861	2	0.516861	5.80427	-0.651746	-1.65175	
0.546406	2	0.546406	5.49042	-0.917655	-1.91765	
0.449939	2	0.449939	6.66757	-0.0494528	-1.04945	
0.445405	2	0.445405	6.73545	-0.00864359	-1.00864	
0.618304	1	0.618304	3.23465	-0.564739	-3.56474	
0.453106	2	0.453106	6.62097	-0.0779523	-1.07795	
0.511938	2	0.511938	5.86009	-0.607441	-1.60744	
0.623408	1	0.623408	3.20817	-0.610668	-3.61067	
0.603105	1	0.603105	3.31617	-0.427942	-3.42794	
0.570331	1	0.570331	3.50674	-0.132979	-3.13298	
0.511449	2	0.511449	5.86569	-0.603039	-1.60304	
0.574784	1	0.574784	3.47957	-0.173058	-3.17306	
0.496988	2	0.496988	6.03636	-0.472894	-1.47289	
0.638128	1	0.638128	3.13417	-0.743154	-3.74315	
0.644371	1	0.644371	3.1038	-0.799337	-3.79934	
0.568152	1	0.568152	3.52018	-0.11337	-3.11337	
0.45659	2	0.45659	6.57044	-0.109314	-1.10931	
0.619425	1	0.619425	3.2288	-0.574825	-3.57482	



#Generation 56 / 100
currentGen	56
evaluateCount	2800
totalTime	14.1059
firstFrontCount	50
frontCount	1
avgEvalTime	9.35865e-06
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.444499	2	0.444499	6.74918	-0.000486904	-1.00049	
0.681835	0	0.681835	1.46663	-0.136512	-5.13651	
0.681835	0	0.681835	1.46663	-0.136512	-5.13651	
0.555801	1	0.555801	3.59841	-0.00221221	-3.00221	
0.550133	2	0.550133	5.45322	-0.951201	-1.9512	
0.653741	1	0.653741	3.05931	-0.883672	-3.88367	
0.673261	0	0.673261	1.48531	-0.0593483	-5.05935	
0.528755	2	0.528755	5.6737	-0.758799	-1.7588	
0.466222	2	0.466222	6.43471	-0.195995	-1.196	
0.510922	2	0.510922	5.87174	-0.598295	-1.59829	
0.565277	1	0.565277	3.53809	-0.0874968	-3.0875	
0.60621	1	0.60621	3.29919	-0.455888	-3.45589	
0.574784	1	0.574784	3.47957	-0.173058	-3.17306	
0.62695	1	0.62695	3.19005	-0.642548	-3.64255	
0.490993	2	0.490993	6.11007	-0.418936	-1.41894	
0.456624	2	0.456624	6.56995	-0.109619	-1.10962	
0.51915	2	0.51915	5.77868	-0.672346	-1.67235	
0.500128	2	0.500128	5.99847	-0.501149	-1.50115	
0.633608	1	0.633608	3.15652	-0.702474	-3.70247	
0.597935	1	0.597935	3.34484	-0.381417	-3.38142	
0.616039	1	0.616039	3.24655	-0.544353	-3.54435	
0.541685	2	0.541685	5.53827	-0.875169	-1.87517	
0.478344	2	0.478344	6.27163	-0.3051	-1.3051	
0.451706	2	0.451706	6.64149	-0.0653523	-1.06535	
0.445405	2	0.445405	6.73545	-0.00864359	-1.00864	
0.516861	2	0.516861	5.80427	-0.651746	-1.65175	
0.557243	1	0.557243	3.5891	-0.015184	-3.01518	
0.485307	2	0.485307	6.18165	-0.367767	-1.36777	
0.640124	1	0.640124	3.12439	-0.761118	-3.76112	
0.48248	2	0.48248	6.21787	-0.342323	-1.34232	
0.474574	2	0.474574	6.32146	-0.271164	-1.27116	
0.500157	2	0.500157	5.99812	-0.501413	-1.50141	
0.543483	2	0.543483	5.51995	-0.891348	-1.89135	
0.550133	2	0.550133	5.45322	-0.951201	-1.9512	
0.474574	2	0.474574	6.32146	-0.271164	-1.27116	
0.489669	2	0.489669	6.12658	-0.407025	-1.40702	
0.588699	1	0.588699	3.39732	-0.298289	-3.29829	
0.618304	1	0.618304	3.23465	-0.564739	-3.56474	
0.541685	2	0.541685	5.53827	-0.875169	-1.87517	
0.452832	2	0.452832	6.62497	-0.0754877	-1.07549	
0.592116	1	0.592116	3.37772	-0.329046	-3.32905	
0.456266	2	0.456266	6.57512	-0.106391	-1.10639	
0.500157	2	0.500157	5.99812	-0.501413	-1.50141	
0.584637	1	0.584637	3.42093	-0.261729	-3.26173	
0.579797	1	0.579797	3.44948	-0.218172	-3.21817	
0.579797	1	0.579797	3.44948	-0.218172	-3.21817	
0.644147	1	0.644147	3.10488	-0.797322	-3.79732	
0.583622	1	0.583622	3.42687	-0.252601	-3.2526	
0.673663	0	0.673663	1.48442	-0.0629643	-5.06296	
0.594561	1	0.594561	3.36383	-0.351045	-3.35104	



#Generation 57 / 100
currentGen	57
evaluateCount	2850
totalTime	14.2506
firstFrontCount	50
frontCount	1
avgEvalTime	8.15499e-06
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.444499	2	0.444499	6.74918	-0.000486904	-1.00049	
0.681835	0	0.681835	1.46663	-0.136512	-5.13651	
0.681835	0	0.681835	1.46663	-0.136512	-5.13651	
0.444499	2	0.444499	6.74918	-0.000486904	-1.00049	
0.550133	2	0.550133	5.45322	-0.951201	-1.9512	
0.555801	1	0.555801	3.59841	-0.00221221	-3.00221	
0.671925	0	0.671925	1.48826	-0.0473279	-5.04733	
0.662285	1	0.662285	3.01985	-0.960562	-3.96056	
0.567687	1	0.567687	3.52307	-0.109179	-3.10918	
0.464135	2	0.464135	6.46363	-0.177217	-1.17722	
0.543172	2	0.543172	5.52311	-0.888547	-1.88855	
0.474574	2	0.474574	6.32146	-0.271164	-1.27116	
0.581738	1	0.581738	3.43797	-0.235641	-3.23564	
0.528755	2	0.528755	5.6737	-0.758799	-1.7588	
0.488363	2	0.488363	6.14297	-0.395268	-1.39527	
0.503183	2	0.503183	5.96205	-0.528643	-1.52864	
0.499924	2	0.499924	6.00091	-0.499316	-1.49932	
0.478825	2	0.478825	6.26533	-0.309429	-1.30943	
0.52054	2	0.52054	5.76324	-0.684864	-1.68486	
0.528755	2	0.528755	5.6737	-0.758799	-1.7588	
0.625985	1	0.625985	3.19496	-0.633869	-3.63387	
0.461056	2	0.461056	6.5068	-0.149508	-1.14951	
0.44701	2	0.44701	6.71125	-0.0230943	-1.02309	
0.634916	1	0.634916	3.15002	-0.714247	-3.71425	
0.620362	1	0.620362	3.22393	-0.583256	-3.58326	
0.489669	2	0.489669	6.12658	-0.407025	-1.40702	
0.557243	1	0.557243	3.5891	-0.015184	-3.01518	
0.54319	2	0.54319	5.52293	-0.888711	-1.88871	
0.645753	1	0.645753	3.09716	-0.811777	-3.81178	
0.632472	1	0.632472	3.16219	-0.692251	-3.69225	
0.643617	1	0.643617	3.10744	-0.792553	-3.79255	
0.599883	1	0.599883	3.33398	-0.39895	-3.39895	
0.661078	1	0.661078	3.02536	-0.949703	-3.9497	
0.456139	2	0.456139	6.57694	-0.105254	-1.10525	
0.583337	1	0.583337	3.42855	-0.250037	-3.25004	
0.510922	2	0.510922	5.87174	-0.598295	-1.59829	
0.653741	1	0.653741	3.05931	-0.883672	-3.88367	
0.451706	2	0.451706	6.64149	-0.0653523	-1.06535	
0.451706	2	0.451706	6.64149	-0.0653523	-1.06535	
0.515835	2	0.515835	5.81581	-0.642514	-1.64251	
0.653849	1	0.653849	3.05881	-0.884641	-3.88464	
0.511942	2	0.511942	5.86004	-0.607475	-1.60747	
0.489669	2	0.489669	6.12658	-0.407025	-1.40702	
0.6075	1	0.6075	3.29218	-0.4675	-3.4675	
0.606149	1	0.606149	3.29952	-0.455344	-3.45534	
0.588759	1	0.588759	3.39697	-0.298833	-3.29883	
0.555801	1	0.555801	3.59841	-0.00221221	-3.00221	
0.612638	1	0.612638	3.26457	-0.513738	-3.51374	
0.592116	1	0.592116	3.37772	-0.329046	-3.32905	
0.674591	0	0.674591	1.48238	-0.0713162	-5.07132	



#Generation 58 / 100
currentGen	58
evaluateCount	2900
totalTime	14.3876
firstFrontCount	50
frontCount	1
avgEvalTime	8.10834e-06
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.681835	0	0.681835	1.46663	-0.136512	-5.13651	
0.444499	2	0.444499	6.74918	-0.000486904	-1.00049	
0.681835	0	0.681835	1.46663	-0.136512	-5.13651	
0.550322	2	0.550322	5.45135	-0.952901	-1.9529	
0.555667	1	0.555667	3.59928	-0.00100418	-3.001	
0.671925	0	0.671925	1.48826	-0.0473279	-5.04733	
0.662285	1	0.662285	3.01985	-0.960562	-3.96056	
0.542714	2	0.542714	5.52778	-0.884424	-1.88442	
0.512292	2	0.512292	5.85604	-0.610625	-1.61062	
0.645753	1	0.645753	3.09716	-0.811777	-3.81178	
0.46918	2	0.46918	6.39413	-0.222623	-1.22262	
0.588759	1	0.588759	3.39697	-0.298833	-3.29883	
0.492776	2	0.492776	6.08796	-0.434982	-1.43498	
0.661113	1	0.661113	3.0252	-0.950017	-3.95002	
0.581027	1	0.581027	3.44218	-0.229241	-3.22924	
0.500063	2	0.500063	5.99924	-0.500571	-1.50057	
0.599883	1	0.599883	3.33398	-0.39895	-3.39895	
0.478825	2	0.478825	6.26533	-0.309429	-1.30943	
0.520858	2	0.520858	5.75973	-0.687719	-1.68772	
0.45127	2	0.45127	6.64791	-0.0614294	-1.06143	
0.528755	2	0.528755	5.6737	-0.758799	-1.7588	
0.50357	2	0.50357	5.95746	-0.532131	-1.53213	
0.567687	1	0.567687	3.52307	-0.109179	-3.10918	
0.635519	1	0.635519	3.14704	-0.719667	-3.71967	
0.485582	2	0.485582	6.17815	-0.370241	-1.37024	
0.488539	2	0.488539	6.14076	-0.39685	-1.39685	
0.563835	1	0.563835	3.54714	-0.0745106	-3.07451	
0.637668	1	0.637668	3.13643	-0.739011	-3.73901	
0.549543	2	0.549543	5.45908	-0.945888	-1.94589	
0.481321	2	0.481321	6.23284	-0.331893	-1.33189	
0.602924	1	0.602924	3.31717	-0.426312	-3.42631	
0.44701	2	0.44701	6.71125	-0.0230943	-1.02309	
0.528755	2	0.528755	5.6737	-0.758799	-1.7588	
0.608868	1	0.608868	3.28479	-0.479809	-3.47981	
0.625985	1	0.625985	3.19496	-0.633869	-3.63387	
0.525758	2	0.525758	5.70605	-0.731819	-1.73182	
0.614079	1	0.614079	3.25691	-0.526708	-3.52671	
0.46421	2	0.46421	6.46259	-0.177894	-1.17789	
0.583662	1	0.583662	3.42664	-0.25296	-3.25296	
0.456064	2	0.456064	6.57802	-0.104576	-1.10458	
0.46087	2	0.46087	6.50942	-0.147833	-1.14783	
0.557607	1	0.557607	3.58676	-0.0184616	-3.01846	
0.522648	2	0.522648	5.74	-0.703835	-1.70384	
0.620362	1	0.620362	3.22393	-0.583256	-3.58326	
0.625985	1	0.625985	3.19496	-0.633869	-3.63387	
0.62068	1	0.62068	3.22227	-0.586119	-3.58612	
0.460979	2	0.460979	6.5079	-0.148807	-1.14881	
0.456139	2	0.456139	6.57694	-0.105254	-1.10525	
0.445277	2	0.445277	6.73737	-0.00749644	-1.0075	
0.611753	1	0.611753	3.26929	-0.505778	-3.50578	



#Generation 59 / 100
currentGen	59
evaluateCount	2950
totalTime	14.5494
firstFrontCount	50
frontCount	1
avgEvalTime	8.71483e-06
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.446359	2	0.446359	6.72105	-0.0172308	-1.01723	
0.681835	0	0.681835	1.46663	-0.136512	-5.13651	
0.681835	0	0.681835	1.46663	-0.136512	-5.13651	
0.549741	2	0.549741	5.45711	-0.947673	-1.94767	
0.555667	1	0.555667	3.59928	-0.00100418	-3.001	
0.671925	0	0.671925	1.48826	-0.0473279	-5.04733	
0.662707	1	0.662707	3.01792	-0.964365	-3.96436	
0.479467	2	0.479467	6.25694	-0.315207	-1.31521	
0.620362	1	0.620362	3.22393	-0.583256	-3.58326	
0.603203	1	0.603203	3.31563	-0.42883	-3.42883	
0.492278	2	0.492278	6.09412	-0.4305	-1.4305	
0.44701	2	0.44701	6.71125	-0.0230943	-1.02309	
0.455899	2	0.455899	6.5804	-0.103095	-1.1031	
0.535272	2	0.535272	5.60462	-0.817452	-1.81745	
0.50357	2	0.50357	5.95746	-0.532131	-1.53213	
0.470731	2	0.470731	6.37306	-0.236583	-1.23658	
0.500063	2	0.500063	5.99924	-0.500571	-1.50057	
0.46087	2	0.46087	6.50942	-0.147833	-1.14783	
0.520858	2	0.520858	5.75973	-0.687719	-1.68772	
0.598898	1	0.598898	3.33947	-0.390078	-3.39008	
0.530685	2	0.530685	5.65308	-0.776161	-1.77616	
0.516892	2	0.516892	5.80392	-0.652028	-1.65203	
0.565637	1	0.565637	3.53584	-0.0907301	-3.09073	
0.493985	2	0.493985	6.07306	-0.445865	-1.44586	
0.573892	1	0.573892	3.48498	-0.165028	-3.16503	
0.640038	1	0.640038	3.12481	-0.760342	-3.76034	
0.588759	1	0.588759	3.39697	-0.298833	-3.29883	
0.544934	2	0.544934	5.50525	-0.904405	-1.90441	
0.557838	1	0.557838	3.58527	-0.0205395	-3.02054	
0.625985	1	0.625985	3.19496	-0.633869	-3.63387	
0.635519	1	0.635519	3.14704	-0.719667	-3.71967	
0.679843	0	0.679843	1.47093	-0.118584	-5.11858	
0.525655	2	0.525655	5.70716	-0.730895	-1.7309	
0.46918	2	0.46918	6.39413	-0.222623	-1.22262	
0.512292	2	0.512292	5.85604	-0.610625	-1.61062	
0.587182	1	0.587182	3.4061	-0.284642	-3.28464	
0.456064	2	0.456064	6.57802	-0.104576	-1.10458	
0.653556	1	0.653556	3.06018	-0.882001	-3.882	
0.540804	2	0.540804	5.54729	-0.867238	-1.86724	
0.46445	2	0.46445	6.45925	-0.180053	-1.18005	
0.645753	1	0.645753	3.09716	-0.811777	-3.81178	
0.52704	2	0.52704	5.69217	-0.743357	-1.74336	
0.567942	1	0.567942	3.52149	-0.111477	-3.11148	
0.658747	1	0.658747	3.03607	-0.928726	-3.92873	
0.581569	1	0.581569	3.43897	-0.234124	-3.23412	
0.512848	2	0.512848	5.84968	-0.615634	-1.61563	
0.555667	1	0.555667	3.59928	-0.00100418	-3.001	
0.625985	1	0.625985	3.19496	-0.633869	-3.63387	
0.645753	1	0.645753	3.09716	-0.811777	-3.81178	
0.542714	2	0.542714	5.52778	-0.884424	-1.88442	



#Generation 60 / 100
currentGen	60
evaluateCount	3000
totalTime	14.7112
firstFrontCount	50
frontCount	1
avgEvalTime	8.73349e-06
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.681835	0	0.681835	1.46663	-0.136512	-5.13651	
0.681835	0	0.681835	1.46663	-0.136512	-5.13651	
0.446359	2	0.446359	6.72105	-0.0172308	-1.01723	
0.555667	1	0.555667	3.59928	-0.00100418	-3.001	
0.549741	2	0.549741	5.45711	-0.947673	-1.94767	
0.653556	1	0.653556	3.06018	-0.882001	-3.882	
0.671925	0	0.671925	1.48826	-0.0473279	-5.04733	
0.625985	1	0.625985	3.19496	-0.633869	-3.63387	
0.603203	1	0.603203	3.31563	-0.42883	-3.42883	
0.482694	2	0.482694	6.21511	-0.34425	-1.34425	
0.492278	2	0.492278	6.09412	-0.4305	-1.4305	
0.461758	2	0.461758	6.49691	-0.155819	-1.15582	
0.470731	2	0.470731	6.37306	-0.236583	-1.23658	
0.521537	2	0.521537	5.75223	-0.693835	-1.69383	
0.646565	1	0.646565	3.09327	-0.819083	-3.81908	
0.526313	2	0.526313	5.70003	-0.736814	-1.73681	
0.497427	2	0.497427	6.03104	-0.47684	-1.47684	
0.598898	1	0.598898	3.33947	-0.390078	-3.39008	
0.548174	2	0.548174	5.47272	-0.933563	-1.93356	
0.535272	2	0.535272	5.60462	-0.817452	-1.81745	
0.640038	1	0.640038	3.12481	-0.760342	-3.76034	
0.516892	2	0.516892	5.80392	-0.652028	-1.65203	
0.50357	2	0.50357	5.95746	-0.532131	-1.53213	
0.563728	1	0.563728	3.54781	-0.0735497	-3.07355	
0.591676	1	0.591676	3.38023	-0.325088	-3.32509	
0.58923	1	0.58923	3.39426	-0.303072	-3.30307	
0.540804	2	0.540804	5.54729	-0.867238	-1.86724	
0.476054	2	0.476054	6.3018	-0.28449	-1.28449	
0.558384	1	0.558384	3.58177	-0.0254537	-3.02545	
0.46087	2	0.46087	6.50942	-0.147833	-1.14783	
0.653556	1	0.653556	3.06018	-0.882001	-3.882	
0.508198	2	0.508198	5.90321	-0.573785	-1.57379	
0.530685	2	0.530685	5.65308	-0.776161	-1.77616	
0.580268	1	0.580268	3.44669	-0.222408	-3.22241	
0.671925	0	0.671925	1.48826	-0.0473279	-5.04733	
0.582293	1	0.582293	3.43469	-0.24064	-3.24064	
0.47078	2	0.47078	6.3724	-0.237021	-1.23702	
0.456064	2	0.456064	6.57802	-0.104576	-1.10458	
0.451104	2	0.451104	6.65035	-0.0599338	-1.05993	
0.540798	2	0.540798	5.54735	-0.867186	-1.86719	
0.455899	2	0.455899	6.5804	-0.103095	-1.1031	
0.451207	2	0.451207	6.64884	-0.0608586	-1.06086	
0.633916	1	0.633916	3.15499	-0.705244	-3.70524	
0.603203	1	0.603203	3.31563	-0.42883	-3.42883	
0.555667	1	0.555667	3.59928	-0.00100418	-3.001	
0.572222	1	0.572222	3.49514	-0.150002	-3.15	
0.677684	0	0.677684	1.47561	-0.0991584	-5.09916	
0.513859	2	0.513859	5.83817	-0.624735	-1.62473	
0.477127	2	0.477127	6.28763	-0.294144	-1.29414	
0.532564	2	0.532564	5.63312	-0.793077	-1.79308	



#Generation 61 / 100
currentGen	61
evaluateCount	3050
totalTime	14.8721
firstFrontCount	49
frontCount	2
avgEvalTime	8.68684e-06
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.446359	2	0.446359	6.72105	-0.0172308	-1.01723	
0.681835	0	0.681835	1.46663	-0.136512	-5.13651	
0.446359	2	0.446359	6.72105	-0.0172308	-1.01723	
0.681835	0	0.681835	1.46663	-0.136512	-5.13651	
0.555667	1	0.555667	3.59928	-0.00100418	-3.001	
0.556158	2	0.556158	5.39415	-1.00542	-2.00542	
0.671449	0	0.671449	1.48932	-0.0430375	-5.04304	
0.653556	1	0.653556	3.06018	-0.882001	-3.882	
0.476527	2	0.476527	6.29555	-0.288742	-1.28874	
0.625985	1	0.625985	3.19496	-0.633869	-3.63387	
0.461758	2	0.461758	6.49691	-0.155819	-1.15582	
0.50357	2	0.50357	5.95746	-0.532131	-1.53213	
0.492191	2	0.492191	6.09519	-0.429721	-1.42972	
0.603203	1	0.603203	3.31563	-0.42883	-3.42883	
0.513859	2	0.513859	5.83817	-0.624735	-1.62473	
0.538232	2	0.538232	5.57381	-0.844086	-1.84409	
0.637244	1	0.637244	3.13851	-0.735199	-3.7352	
0.492278	2	0.492278	6.09412	-0.4305	-1.4305	
0.526399	2	0.526399	5.6991	-0.737593	-1.73759	
0.598763	1	0.598763	3.34022	-0.388863	-3.38886	
0.572222	1	0.572222	3.49514	-0.150002	-3.15	
0.525147	2	0.525147	5.71269	-0.726319	-1.72632	
0.546438	2	0.546438	5.4901	-0.917939	-1.91794	
0.454038	2	0.454038	6.60738	-0.0863428	-1.08634	
0.449663	2	0.449663	6.67167	-0.0469645	-1.04696	
0.580268	1	0.580268	3.44669	-0.222408	-3.22241	
